id	name
GO:0006352	DNA-templated transcription initiation
GO:0006384	transcription initiation at RNA polymerase III promoter
GO:0016070	RNA metabolic process
GO:0009662	etioplast organization
GO:0006995	cellular response to nitrogen starvation
GO:0010817	regulation of hormone levels
GO:0044087	regulation of cellular component biogenesis
GO:0015790	UDP-xylose transmembrane transport
GO:0009631	cold acclimation
GO:0010017	red or far-red light signaling pathway
GO:2000026	regulation of multicellular organismal development
GO:0002238	response to molecule of fungal origin
GO:0006887	exocytosis
GO:0090333	regulation of stomatal closure
GO:1900426	positive regulation of defense response to bacterium
GO:1902290	positive regulation of defense response to oomycetes
GO:0045333	cellular respiration
GO:0048250	iron import into the mitochondrion
GO:0009299	mRNA transcription
GO:0090698	post-embryonic plant morphogenesis
GO:0006002	fructose 6-phosphate metabolic process
GO:0006003	fructose 2,6-bisphosphate metabolic process
GO:0043609	regulation of carbon utilization
GO:0016233	telomere capping
GO:0010565	regulation of cellular ketone metabolic process
GO:0006116	NADH oxidation
GO:0071482	cellular response to light stimulus
GO:0009395	phospholipid catabolic process
GO:0009687	abscisic acid metabolic process
GO:0009819	drought recovery
GO:0010030	positive regulation of seed germination
GO:1902265	abscisic acid homeostasis
GO:0010113	negative regulation of systemic acquired resistance
GO:0043484	regulation of RNA splicing
GO:0048026	positive regulation of mRNA splicing, via spliceosome
GO:0006272	leading strand elongation
GO:0006275	regulation of DNA replication
GO:0006298	mismatch repair
GO:0019985	translesion synthesis
GO:0051259	protein complex oligomerization
GO:0080065	4-alpha-methyl-delta7-sterol oxidation
GO:0048838	release of seed from dormancy
GO:1902039	negative regulation of seed dormancy process
GO:0006367	transcription initiation at RNA polymerase II promoter
GO:0008285	negative regulation of cell population proliferation
GO:0034982	mitochondrial protein processing
GO:0009410	response to xenobiotic stimulus
GO:0003002	regionalization
GO:0009625	response to insect
GO:0010439	regulation of glucosinolate biosynthetic process
GO:0090057	root radial pattern formation
GO:0031667	response to nutrient levels
GO:0000724	double-strand break repair via homologous recombination
GO:0016571	histone methylation
GO:0018193	peptidyl-amino acid modification
GO:0070588	calcium ion transmembrane transport
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening
GO:0000723	telomere maintenance
GO:0016444	somatic cell DNA recombination
GO:0042148	strand invasion
GO:0000162	tryptophan biosynthetic process
GO:0006828	manganese ion transport
GO:0010042	response to manganese ion
GO:0030026	cellular manganese ion homeostasis
GO:0032543	mitochondrial translation
GO:0001666	response to hypoxia
GO:0010311	lateral root formation
GO:0000302	response to reactive oxygen species
GO:0009699	phenylpropanoid biosynthetic process
GO:0034599	cellular response to oxidative stress
GO:0042744	hydrogen peroxide catabolic process
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation
GO:0010928	regulation of auxin mediated signaling pathway
GO:0043666	regulation of phosphoprotein phosphatase activity
GO:0010082	regulation of root meristem growth
GO:0010366	negative regulation of ethylene biosynthetic process
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification
GO:0055070	copper ion homeostasis
GO:1901698	response to nitrogen compound
GO:0006730	one-carbon metabolic process
GO:0031425	chloroplast RNA processing
GO:0015706	nitrate transmembrane transport
GO:0048527	lateral root development
GO:0071249	cellular response to nitrate
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process
GO:0000012	single strand break repair
GO:0006260	DNA replication
GO:0006266	DNA ligation
GO:0006273	lagging strand elongation
GO:0006302	double-strand break repair
GO:0071897	DNA biosynthetic process
GO:0032875	regulation of DNA endoreduplication
GO:0045839	negative regulation of mitotic nuclear division
GO:0006623	protein targeting to vacuole
GO:0007034	vacuolar transport
GO:0016236	macroautophagy
GO:0034058	endosomal vesicle fusion
GO:0006790	sulfur compound metabolic process
GO:0009226	nucleotide-sugar biosynthetic process
GO:0009832	plant-type cell wall biogenesis
GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly
GO:0003333	amino acid transmembrane transport
GO:0015812	gamma-aminobutyric acid transport
GO:0009094	L-phenylalanine biosynthetic process
GO:0048856	anatomical structure development
GO:0071588	hydrogen peroxide mediated signaling pathway
GO:1901141	regulation of lignin biosynthetic process
GO:2000652	regulation of secondary cell wall biogenesis
GO:0061025	membrane fusion
GO:0072657	protein localization to membrane
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA
GO:0009767	photosynthetic electron transport chain
GO:0009768	photosynthesis, light harvesting in photosystem I
GO:0033045	regulation of sister chromatid segregation
GO:0043007	maintenance of rDNA
GO:2000042	negative regulation of double-strand break repair via homologous recombination
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0060628	regulation of ER to Golgi vesicle-mediated transport
GO:0048825	cotyledon development
GO:0090070	positive regulation of ribosome biogenesis
GO:2000012	regulation of auxin polar transport
GO:0010044	response to aluminum ion
GO:0071423	malate transmembrane transport
GO:0046283	anthocyanin-containing compound metabolic process
GO:0055074	calcium ion homeostasis
GO:0016575	histone deacetylation
GO:0010158	abaxial cell fate specification
GO:0045165	cell fate commitment
GO:0009058	biosynthetic process
GO:0001887	selenium compound metabolic process
GO:0006534	cysteine metabolic process
GO:0010269	response to selenium ion
GO:0018283	iron incorporation into metallo-sulfur cluster
GO:0006399	tRNA metabolic process
GO:2001141	regulation of RNA biosynthetic process
GO:0010028	xanthophyll cycle
GO:0016122	xanthophyll metabolic process
GO:0006906	vesicle fusion
GO:0048278	vesicle docking
GO:0009415	response to water
GO:0045454	cell redox homeostasis
GO:1900049	regulation of histone exchange
GO:0010032	meiotic chromosome condensation
GO:0033169	histone H3-K9 demethylation
GO:0034720	histone H3-K4 demethylation
GO:0099402	plant organ development
GO:1900056	negative regulation of leaf senescence
GO:1905821	positive regulation of chromosome condensation
GO:0006545	glycine biosynthetic process
GO:0006567	threonine catabolic process
GO:0016485	protein processing
GO:0000165	MAPK cascade
GO:0002229	defense response to oomycetes
GO:0008219	cell death
GO:1900424	regulation of defense response to bacterium
GO:2000031	regulation of salicylic acid mediated signaling pathway
GO:0007015	actin filament organization
GO:0030048	actin filament-based movement
GO:0030050	vesicle transport along actin filament
GO:0051640	organelle localization
GO:0010375	stomatal complex patterning
GO:0016255	attachment of GPI anchor to protein
GO:0034394	protein localization to cell surface
GO:0048759	xylem vessel member cell differentiation
GO:0043622	cortical microtubule organization
GO:0071370	cellular response to gibberellin stimulus
GO:0009744	response to sucrose
GO:0080148	negative regulation of response to water deprivation
GO:1902074	response to salt
GO:0046907	intracellular transport
GO:0061817	endoplasmic reticulum-plasma membrane tethering
GO:0090158	endoplasmic reticulum membrane organization
GO:0010039	response to iron ion
GO:0010193	response to ozone
GO:0019430	removal of superoxide radicals
GO:0035195	miRNA-mediated gene silencing
GO:0046688	response to copper ion
GO:0071280	cellular response to copper ion
GO:0071329	cellular response to sucrose stimulus
GO:0071457	cellular response to ozone
GO:0071493	cellular response to UV-B
GO:0006974	cellular response to DNA damage stimulus
GO:0033567	DNA replication, Okazaki fragment processing
GO:0071932	replication fork reversal
GO:0016925	protein sumoylation
GO:0051176	positive regulation of sulfur metabolic process
GO:0034219	carbohydrate transmembrane transport
GO:0009740	gibberellic acid mediated signaling pathway
GO:0010029	regulation of seed germination
GO:2000306	positive regulation of photomorphogenesis
GO:0009684	indoleacetic acid biosynthetic process
GO:0045492	xylan biosynthetic process
GO:0000266	mitochondrial fission
GO:0009859	pollen hydration
GO:0042149	cellular response to glucose starvation
GO:0045859	regulation of protein kinase activity
GO:2000377	regulation of reactive oxygen species metabolic process
GO:0010425	DNA methylation on cytosine within a CNG sequence
GO:0036123	histone H3-K9 dimethylation
GO:0051573	negative regulation of histone H3-K9 methylation
GO:0070920	regulation of production of small RNA involved in gene silencing by RNA
GO:1900110	negative regulation of histone H3-K9 dimethylation
GO:2000616	negative regulation of histone H3-K9 acetylation
GO:0000304	response to singlet oxygen
GO:0030968	endoplasmic reticulum unfolded protein response
GO:0034620	cellular response to unfolded protein
GO:0042026	protein refolding
GO:0051085	chaperone cofactor-dependent protein refolding
GO:0010255	glucose mediated signaling pathway
GO:0010498	proteasomal protein catabolic process
GO:0006721	terpenoid metabolic process
GO:0003400	regulation of COPII vesicle coating
GO:0016050	vesicle organization
GO:0061024	membrane organization
GO:0070863	positive regulation of protein exit from endoplasmic reticulum
GO:0009314	response to radiation
GO:0051276	chromosome organization
GO:0010229	inflorescence development
GO:0030418	nicotianamine biosynthetic process
GO:0016049	cell growth
GO:0060560	developmental growth involved in morphogenesis
GO:0030581	symbiont intracellular protein transport in host
GO:0080034	host response to induction by symbiont of tumor, nodule or growth in host
GO:0050821	protein stabilization
GO:0048629	trichome patterning
GO:0006346	DNA methylation-dependent heterochromatin formation
GO:0044030	regulation of DNA methylation
GO:0009306	protein secretion
GO:0009826	unidimensional cell growth
GO:0005996	monosaccharide metabolic process
GO:0032544	plastid translation
GO:0045727	positive regulation of translation
GO:0006012	galactose metabolic process
GO:0010054	trichoblast differentiation
GO:0044036	cell wall macromolecule metabolic process
GO:1901615	organic hydroxy compound metabolic process
GO:0006098	pentose-phosphate shunt
GO:0045935	positive regulation of nucleobase-containing compound metabolic process
GO:0010374	stomatal complex development
GO:0009704	de-etiolation
GO:0031539	positive regulation of anthocyanin metabolic process
GO:0042548	regulation of photosynthesis, light reaction
GO:1905421	regulation of plant organ morphogenesis
GO:1990785	response to water-immersion restraint stress
GO:0010089	xylem development
GO:0071555	cell wall organization
GO:0009584	detection of visible light
GO:0010161	red light signaling pathway
GO:0010201	response to continuous far red light stimulus by the high-irradiance response system
GO:0010203	response to very low fluence red light stimulus
GO:0017006	protein-tetrapyrrole linkage
GO:0046685	response to arsenic-containing substance
GO:0036444	calcium import into the mitochondrion
GO:0051560	mitochondrial calcium ion homeostasis
GO:0006429	leucyl-tRNA aminoacylation
GO:0009056	catabolic process
GO:0048024	regulation of mRNA splicing, via spliceosome
GO:0010589	leaf proximal/distal pattern formation
GO:0031054	pre-miRNA processing
GO:0016926	protein desumoylation
GO:0048576	positive regulation of short-day photoperiodism, flowering
GO:0048578	positive regulation of long-day photoperiodism, flowering
GO:0006007	glucose catabolic process
GO:0006096	glycolytic process
GO:0010037	response to carbon dioxide
GO:0044262	cellular carbohydrate metabolic process
GO:0010215	cellulose microfibril organization
GO:0052324	plant-type cell wall cellulose biosynthetic process
GO:0000105	histidine biosynthetic process
GO:0061157	mRNA destabilization
GO:0000731	DNA synthesis involved in DNA repair
GO:0006164	purine nucleotide biosynthetic process
GO:0006189	'de novo' IMP biosynthetic process
