"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT3G44750",2.86405092695088,3.8111795796099,0.00495243790425932,7.78731262879568e-06,3.33761525328039,0.00248011260844406,"histone deacetylase 3","AT3G44750","AT3G44750_at","ATHD2A HD2A HDA3 HDT1","Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity. Two lines with RNAi-directed against this gene show reduced Agrobacterium-mediated DNA transformation of the roots.",1.4,0.59,1.2,1.5,1.1,1.3,0.14,0.57,5.12773723604361e-09,0.0173946491333651,1.67685959491117e-06,1.35737228325392e-08,5.83243438246825e-07,3.37778420692526e-08,0.998342219233687,0.0113031167994887,1,0,1,1,1,1,0,0
"AT3G12860",2.90545103849767,3.76932284444241,0.00982251354959065,6.00038607612261e-05,3.33738694147004,0.00494125870517594,"NOP56-like pre RNA processing ribonucleoprotein","AT3G12860","AT3G12860_at",NA,NA,1.2,1.3,1.1,1.6,1.1,1.4,0.38,0.97,1.54924538334123e-07,0.00476109958650362,1.17741631991112e-05,3.53243741981123e-08,4.6169799829493e-06,8.52782529840343e-08,0.290244572857445,0.000392198221558217,1,1,1,1,1,1,0,1
"AT2G45340",2.70626228406953,3.9539789760449,0.0310028123656726,7.1556422481332e-05,3.33012063005722,0.0155371843940769,"Leucine-rich repeat protein kinase family protein","AT2G45340","AT2G45340_at",NA,NA,1.9,0.81,0.29,0.15,0.27,0.89,0.72,0.91,1.45468512791173e-08,0.0137230777142645,0.199270339007632,0.438077049541598,0.169299312653184,4.62757667013346e-05,0.219149552621554,0.00733611731195722,1,1,0,0,0,1,0,1
"AT1G02370",2.83499879436665,3.821727759509,0.00380829450144403,4.17847743955164e-06,3.32836327693783,0.00190623648944179,"Tetratricopeptide repeat (TPR)-like superfamily protein","AT1G02370","AT1G02370_at",NA,NA,1.5,0.71,1.3,1.5,1.4,1.5,0.25,0.72,4.16885118248234e-09,0.0204902687591974,5.25048242162164e-07,1.79059875878297e-08,9.75192193433245e-08,6.93884694068929e-09,0.998342219233687,0.00938354415364211,1,0,1,1,1,1,0,0
"AT5G61030",2.78037062437439,3.86567087816466,0.00495243790425932,2.40169072187669e-06,3.32302075126953,0.0024774197974906,"glycine-rich RNA-binding protein 3","AT5G61030","AT5G61030_at","GR-RBP3","encodes a glycine-rich RNA binding protein. Gene expression is induced by cold.",1.5,0.67,1.2,1.4,1.1,1.2,0.06,0.4,1.38869870498992e-09,0.0140527996933692,3.6076234847347e-07,1.04657196841892e-08,1.65773634665991e-07,2.04074146605382e-08,0.998342219233687,0.0155807701316405,1,1,1,1,1,1,0,0
"AT1G48920",2.88812338349924,3.75735310962569,0.000759108520928167,3.19805572406384e-07,3.32273824656247,0.000379714163250287,"nucleolin like 1","AT1G48920","AT1G48920_at","ATNUC-L1 NUC-L1 PARL1","Encodes ATNUC-L1 (NUCLEOLIN LIKE 1), the predominant form of the two nucleolin proteins found in Arabidopsis. This protein is involved in rRNA processing, ribosome biosynthesis, and vascular pattern formation. PARL1 localizes to the nucleolus and parl1 mutants accumulate elevated levels of the unspliced 35S pre-rRNA. parl1 mutants also have defects in cotyledon, leaf, sepal, and petal vein patterning and have reduced stature, reduced fertility, increased bushiness, and reduced root length. The sugar-induced expression of ribosome proteins is also reduced in parl1 mutants.",0.57,0.28,0.7,0.93,0.62,0.54,0.23,0.36,0.000112052084599998,0.115491107651195,0.000176583590001529,1.82587771302988e-06,0.000224330403655639,0.000201507353372186,0.998342219233687,0.0459147490314495,0,0,0,1,0,0,0,0
"AT4G16700",2.79941919506936,3.83662837958569,0.0164184666688018,6.52173461479191e-05,3.31802378732753,0.00824184200747485,"phosphatidylserine decarboxylase 1","AT4G16700","AT4G16700_at","PSD1","Encodes a mitochondrial phosphatidylserine decarboxylase. Expressed mainly in roots and flowers.",0.78,0.6,0.7,0.9,0.58,0.71,0.11,0.58,9.30349163281628e-05,0.0318401737840324,0.00213100804635407,4.64667366068588e-05,0.00402655316496119,0.000288899579292448,0.998342219233687,0.00474579694436664,0,0,0,1,0,0,0,0
"AT3G18600",2.66402134278489,3.96607290027179,0.0105881874487802,2.24789899322509e-06,3.31504712152834,0.0052952176738867,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT3G18600","AT3G18600_at",NA,NA,0.75,0.4,0.65,0.85,0.68,0.72,0.12,0.36,3.94675451739157e-05,0.0374777597701504,0.00132970560964321,2.013112597995e-05,0.000398966959316723,6.32920481689503e-05,0.998342219233687,0.0518310263923864,0,0,0,1,0,0,0,0
"AT3G02210",3.3968946083226,3.21889267456156,0.000144973960183797,0.000123966876677895,3.30789364144208,0.000134470418430846,"COBRA-like protein 1 precursor","AT3G02210","AT3G02210_at","COBL1",NA,3.2,2,1.5,1.8,1.2,2.6,0.75,1.1,7.49811153457273e-11,0.00522646683067491,4.18235407896401e-06,6.5345401737772e-08,1.17860399390265e-05,1.13378470807476e-09,0.215580950290555,0.00464092381404103,1,1,1,1,1,1,0,1
"AT5G60730",2.57119785433973,4.04359949736059,0.00853107602329747,3.53354342572154e-07,3.30739867585016,0.00426571468882002,"Anion-transporting ATPase","AT5G60730","AT5G60730_at",NA,NA,1.6,1.1,1.4,1.9,1.8,1.7,0.076,0.56,4.92150893429133e-07,0.0119465141464525,3.39350033467199e-05,2.65771580866112e-07,2.08387647681081e-06,3.64019488039397e-07,0.998342219233687,0.0102814345616113,1,1,1,1,1,1,0,0
"AT1G52930",2.74765076985149,3.86035158118443,0.00163800513313666,1.26637607522036e-07,3.30400117551796,0.000819065885372091,"Ribosomal RNA processing Brix domain protein","AT1G52930","AT1G52930_at",NA,NA,1.1,0.51,0.94,1.3,0.94,1.1,0.15,0.55,1.00085112233697e-06,0.031221783039812,7.24993785935332e-05,4.12115895895053e-07,2.7887752675934e-05,1.01732460283299e-06,0.998342219233687,0.00884679143472724,1,0,1,1,1,1,0,0
"AT3G53190",2.82861398585408,3.76618771043667,0.0331214895478736,0.000466018423749828,3.29740084814538,0.0167937539858117,"Pectin lyase-like superfamily protein","AT3G53190","AT3G53190_at",NA,NA,0.94,0.47,1.5,1.4,0.73,0.74,0.056,0.034,0.000585371277398917,0.0443338283325474,0.00013085157687006,2.5950885546125e-05,0.0107087089317678,0.00448091725557947,0.998342219233687,0.884290668088233,1,0,1,1,0,0,0,0
"AT4G03100",2.85422211890845,3.7199753049657,0.0031085419003591,6.48097136646702e-06,3.28709871193707,0.00155751143586278,"Rho GTPase activating protein with PAK-box/P21-Rho-binding domain","AT4G03100","AT4G03100_at",NA,NA,1.2,0.17,0.42,0.36,0.17,0.55,0.28,0.58,0.000506787417755901,0.397968227176123,0.282582686036215,0.268726780476852,0.671292760153755,0.0675794858426333,0.985238087072176,0.00872861491825185,1,0,0,0,0,0,0,0
"AT1G45110",2.69611727034778,3.87628315752811,0.00444933271035834,1.48119229507076e-06,3.28620021393795,0.0022254069513267,"Tetrapyrrole (Corrin/Porphyrin) Methylases","AT1G45110","AT1G45110_at",NA,NA,0.99,0.55,0.87,0.97,0.73,0.91,0.5,0.73,1.33536690086356e-06,0.0142687369927624,8.90716492513885e-05,4.13812976109798e-06,0.000180944043969403,4.1150778591144e-06,0.12156100162408,0.00257114809151929,1,0,1,1,0,1,0,0
"AT5G14580",2.70043513139885,3.84342032477941,0.00219000741606046,1.81307070243611e-07,3.27192772808913,0.00109509436156535,"polyribonucleotide nucleotidyltransferase, putative","AT5G14580","AT5G14580_at",NA,NA,1.4,0.67,0.94,1.4,1.2,1.2,0.09,0.54,7.59561692867543e-08,0.0270588902108954,6.3555444000209e-05,1.80392114326087e-07,3.86775036428797e-06,4.1748341113535e-07,0.998342219233687,0.0120678421758689,1,0,1,1,1,1,0,0
"AT1G03360",2.70253492833009,3.84122534617077,0.00284172636769938,3.47455910517562e-07,3.27188013725043,0.00142103691180495,"ribosomal RNA processing 4","AT1G03360","AT1G03360_at","ATRRP4 RRP4",NA,0.97,0.6,0.93,1.2,0.86,0.56,0.21,0.77,7.98418434562717e-07,0.0260296951229884,2.81752879051518e-05,3.92459304605668e-07,2.37004733435977e-05,0.000270427925893283,0.998342219233687,0.00837053058749484,1,0,1,1,1,0,0,0
"AT4G12600",2.65335139997697,3.85961251109199,0.0287253660419255,5.70959064418117e-05,3.25648195553448,0.0143912309741837,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","AT4G12600","AT4G12600_at",NA,NA,0.88,0.47,0.77,0.97,0.72,0.71,0.12,0.32,1.88941902373266e-06,0.0209027769612124,0.00013085157687006,1.90999799570062e-06,8.7565069229929e-05,2.13799107365406e-05,0.998342219233687,0.02581647412243,1,0,0,1,0,0,0,0
"AT1G18370",2.6891166264914,3.82262071559998,0.0117936346748415,1.09306573569925e-05,3.25586867104569,0.00590228266609922,"ATP binding microtubule motor family protein","AT1G18370","AT1G18370_at","ATNACK1 HIK NACK1","Encodes a kinesin HINKEL. Required for cytokinesis in pollen. Mutant has cytokinesis defects; seedling lethal.",0.87,0.18,0.55,0.68,0.28,0.2,0.059,0.41,0.00121226345024083,0.364835441843541,0.0783225557751527,0.0110441879939589,0.348187186708791,0.456938401686737,0.998342219233687,0.0774363787080523,1,0,0,0,0,0,0,0
"AT4G28820",2.55455004510692,3.95226965738548,0.0057336128088898,1.76647596142199e-07,3.2534098512462,0.00286689472824297,"HIT-type Zinc finger family protein","AT4G28820","AT4G28820_at",NA,NA,1.2,0.82,0.73,0.83,0.84,1.5,0.086,0.42,2.45280086418182e-07,0.0147173735868101,0.00039269248800354,1.75161499147103e-05,5.05585975189131e-05,2.12101995822613e-08,0.998342219233687,0.146189050540819,1,1,0,1,1,1,0,0
"AT1G56110",2.72084796242623,3.78564440875365,0.0104497283205873,1.26021013540342e-05,3.25324618558994,0.00523116521097069,"homolog of nucleolar protein NOP56","AT1G56110","AT1G56110_at","NOP56","NOP56-like protein",0.84,0.59,0.82,1.1,0.75,0.82,0.13,0.39,4.10131412286806e-06,0.0175173825183636,8.53085274339974e-05,1.01696008680068e-06,7.75046698144485e-05,6.46219776711845e-06,0.998342219233687,0.017651981872719,1,0,1,1,0,1,0,0
"AT1G59990",3.04693139626953,3.44023327164334,0.000111966786937258,1.38281684669304e-06,3.24358233395644,5.66748018919755e-05,"DEA(D/H)-box RNA helicase family protein","AT1G59990","AT1G59990_at","EMB3108 RH22",NA,0.61,0.4,0.6,0.92,0.68,0.55,0.18,0.95,0.000556526370864551,0.0587874173404545,0.00435461775467422,2.04037500378886e-05,0.000795137656077057,0.00150480048731155,0.998342219233687,0.000969597721710602,0,0,0,1,0,0,0,1
"AT4G28950",3.15788252389021,3.3142743247054,0.0013500466856863,0.000204180200694696,3.23607842429781,0.0007771134431905,"RHO-related protein from plants 9","AT4G28950","AT4G28950_at","ARAC7 ATRAC7 ATROP9 RAC7 ROP9","A member of ROP GTPase gene family.",2.7,2,2.8,1.5,2.4,3.8,0.66,1.3,1.14903795771908e-07,0.00192138754016163,3.34684065817709e-06,9.93553054168839e-05,4.34203966627742e-06,6.93356349583378e-09,0.943363838081773,0.00855477988501881,1,1,1,1,1,1,0,1
"AT3G03920",2.56576220208982,3.90291174729987,0.011554838710705,1.36743294344436e-06,3.23433697469485,0.00577810307182422,"H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein","AT3G03920","AT3G03920_at",NA,NA,1.1,0.18,0.87,1.1,0.85,0.97,0.092,0.45,8.48379127286855e-09,0.323416439271273,3.48365415053131e-06,2.59118002805875e-08,1.66998721586917e-06,5.19479212429006e-08,0.998342219233687,0.0201784270106008,1,0,1,1,1,1,0,0
"AT3G05060",2.73204483986063,3.72099856669684,0.00936925890736995,1.64033999646168e-05,3.22652170327873,0.00469283115366728,"NOP56-like pre RNA processing ribonucleoprotein","AT3G05060","AT3G05060_at",NA,"SAR DNA-binding protein, putative, strong similarity to SAR DNA-binding protein-1 (Pisum sativum) GI:3132696; contains Pfam profile PF01798: Putative snoRNA binding domain; encodes NOP58-like protein",1.1,0.63,0.89,1.1,0.74,1,0.18,0.55,7.14381802980249e-07,0.0184336898635127,7.78337968269833e-05,1.59285019337704e-06,0.000164537446998595,1.79413867556257e-06,0.998342219233687,0.00890305891357678,1,0,1,1,0,1,0,0
"AT4G04940",2.77839567857194,3.67339325038486,0.00451309616336801,7.62215273708433e-06,3.2258944644784,0.00226035915805255,"transducin family protein / WD-40 repeat family protein","AT4G04940","AT4G04940_at",NA,NA,1.1,0.6,1,1.3,1.2,1.2,0.13,0.59,2.05208877552898e-05,0.0318163734714664,0.000287586298080496,4.37075108893098e-06,5.1065605106718e-05,7.08173985799176e-06,0.998342219233687,0.0188101534238169,1,0,1,1,1,1,0,0
"AT3G57940",2.93082780100656,3.49614003538793,0.00149687403320673,1.37756065834486e-05,3.21348391819725,0.00075532481989509,"Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)","AT3G57940","AT3G57940_at",NA,NA,1,0.45,0.94,1.2,0.84,0.99,0.2,0.67,3.14668148451404e-07,0.0721257150758175,2.32480859056926e-05,3.16069659859057e-07,2.60676824181991e-05,7.77211854407738e-07,0.998342219233687,0.00992179727816427,1,0,1,1,1,1,0,0
"AT2G27840",2.42194099191897,4.00228358361179,0.00360592516337631,1.20680898182112e-09,3.21211228776538,0.00180296318509265,"histone deacetylase-related / HD-related","AT2G27840","AT2G27840_at","HDA13 HDT04 HDT4","Belongs to the plant specific HD2 type proteins; similar to nucleolar Zea mays histone deacetylase; HD2-p39",1.1,0.48,0.9,1.3,0.88,1,0.25,0.54,9.20036325975249e-08,0.0344877656107341,1.71065679825711e-05,6.27351724634052e-08,7.37495985668488e-06,1.91295711453093e-07,0.998342219233687,0.0296852848208781,1,0,1,1,1,1,0,0
"AT4G22380",2.80552431813625,3.59144808128608,0.0010749788660428,1.08693100158487e-06,3.19848619971117,0.000538032898522192,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","AT4G22380","AT4G22380_at",NA,NA,0.79,0.73,0.88,1.2,0.88,1.1,0.18,0.63,0.000348155456179496,0.008240031116944,0.00120265957902843,1.70509238042713e-05,0.000518600686963023,1.55595320168256e-05,0.998342219233687,0.0454889891981509,0,1,1,1,1,1,0,0
"AT3G18610",3.25434523059497,3.14190312621827,8.36315276188311e-05,5.04368755962703e-05,3.19812417840662,6.70342016075507e-05,"nucleolin like 2","AT3G18610","AT3G18610_at","ATNUC-L2 NUC-L2 PARLL1","Encodes ATNUC-L2 (NUCLEOLIN LIKE 2).",1.4,1.1,0.76,1.2,0.87,1.3,0.12,0.84,2.44847294699359e-08,0.0114068161525693,0.000272389741154378,7.36944888575681e-07,3.68861497378991e-05,1.03426521608237e-07,0.998342219233687,0.0188101534238169,1,1,0,1,1,1,0,1
"AT1G80270",2.47615107253841,3.8904399347776,0.0123035424575763,6.20028597744284e-07,3.183295503658,0.00615208124308703,"PENTATRICOPEPTIDE REPEAT 596","AT1G80270","AT1G80270_at","PPR596",NA,1.2,0.56,0.86,1.1,0.9,0.93,0.092,0.38,1.02273214350362e-08,0.0169756072166931,8.31383525231905e-06,1.25675641317559e-07,2.08387647681081e-06,1.89816126416651e-07,0.998342219233687,0.0142710465338051,1,0,1,1,1,1,0,0
"AT5G08620",2.78885843321716,3.56611611229684,0.00514370198519619,2.13485996221981e-05,3.177487272757,0.0025825252924092,"DEA(D/H)-box RNA helicase family protein","AT5G08620","AT5G08620_at","ATRH25 STRS2","Similar in sequence to DEAD-box RNA helicases. Binds RNA. Involved in drought, salt and cold stress responses.",1.2,0.62,1,1.3,1,1.3,0.15,0.71,7.40771875670689e-07,0.0262207997261038,7.52027776621332e-05,6.54581198939868e-07,3.35834509619129e-05,4.49990506350534e-07,0.998342219233687,0.00245757339901198,1,0,1,1,1,1,0,0
"AT3G07750",2.80746482280346,3.5116172632329,0.00234582906010738,9.6049223424069e-06,3.15954104301818,0.00117771699122489,"3'-5'-exoribonuclease family protein","AT3G07750","AT3G07750_at",NA,NA,1.3,0.85,1,1.4,1.1,1.5,0.4,0.7,2.47808785814369e-07,0.00888984028096011,7.92436123869703e-05,6.54581198939868e-07,1.68126754677168e-05,1.07572421071326e-07,0.998342219233687,0.0259687349806252,1,1,1,1,1,1,0,0
"AT1G15480",2.64747774638896,3.67146923454311,0.00802525036509862,7.88224674417617e-06,3.15947349046603,0.0040165663059214,"Tetratricopeptide repeat (TPR)-like superfamily protein","AT1G15480","AT1G15480_at",NA,NA,1.1,0.9,0.71,0.85,0.73,1.1,0.13,0.47,7.58991142270202e-08,0.0064034421023017,9.97787250418359e-05,2.18382650335002e-06,3.35834509619129e-05,5.71906249186841e-08,0.998342219233687,0.0178930091064422,1,1,0,1,0,1,0,0
"AT5G27330",2.4986334848918,3.81542575172141,0.0131698989771464,1.76560146280844e-06,3.1570296183066,0.00658583228930461,"Prefoldin chaperone subunit family protein","AT5G27330","AT5G27330_at",NA,NA,1.8,0.75,1.4,1.7,1.2,1.3,0.057,0.44,6.10533629899501e-10,0.0293702243119092,2.36631858991386e-07,4.49647855012447e-09,2.34020130623371e-07,1.70562434476982e-08,0.998342219233687,0.0334016510039989,1,0,1,1,1,1,0,0
"AT3G06530",2.84400272413912,3.46770276000063,0.000541605611101656,1.30132225865256e-06,3.15585274206987,0.000271453466680154,"ARM repeat superfamily protein","AT3G06530","AT3G06530_at",NA,NA,0.88,0.57,0.81,1.2,0.86,0.96,0.11,0.62,2.74012982931655e-05,0.024511665603962,0.0006423833911739,1.93785067066576e-06,0.000175875884064632,1.42204782383536e-05,0.998342219233687,0.00195764404586694,1,0,1,1,1,1,0,0
"AT4G23800",2.82977583830533,3.47099440010497,0.000954694957306736,2.88268692062086e-06,3.15038511920515,0.000478788822113678,"HMG (high mobility group) box protein","AT4G23800","AT4G23800_at","3xHMG-box2",NA,0.79,0.051,0.42,0.49,0.24,0.93,-0.015,0.6,0.000150707803549997,0.747581956895788,0.0572267344575135,0.0106763522615787,0.24958602785598,3.54985807878986e-05,0.998342219233687,0.0659055763726644,0,0,0,0,0,1,0,0
"AT5G48170",3.46236109401343,2.8310795454088,0.00100149868842414,0.00496342005300948,3.14672031971112,0.00298245937071681,"F-box family protein","AT5G48170","AT5G48170_at","SLY2 SNE","encodes an F-box protein whose protein sequence is similar to SLY1, which belongs to SCF-SLY1 E3 ligase complex. SCF-SLY1 E3 ligase degrades DELLA proteins that are involved in promoting growth. Overexpression of SLY2 can partially compensate sly1-10 mutant phenotype of dwarfism.",2.1,2.1,0.55,0.42,0.27,2.1,0.11,0.78,4.50891389639642e-07,0.00241596642641245,0.113348337383963,0.149023259835855,0.420059820447056,8.51005577848669e-07,0.998342219233687,0.00837053058749484,1,1,0,0,0,1,0,0
"AT4G26660",2.69338193625696,3.57994811198897,0.00405787441532794,5.5059758024885e-06,3.13666502412297,0.00203169019556521,"PTHR24115:SF529 - KINESIN MOTOR FAMILY PROTEIN (1 of 3)","AT4G26660","AT4G26660_at",NA,NA,0.87,0.28,0.32,0.45,0.13,0.58,0.084,0.27,0.000229792307378609,0.281300462354911,0.230119066400768,0.0353505840771495,0.635838480280941,0.00673717757619239,0.998342219233687,0.338040661975714,1,0,0,0,0,0,0,0
"AT3G58660",2.64285198214945,3.62563616671423,0.00387043750786528,1.75287204141698e-06,3.13424407443184,0.00193609518995335,"Ribosomal protein L1p/L10e family","AT3G58660","AT3G58660_at",NA,NA,1.2,0.35,1,1.3,0.97,1.1,0.085,0.47,2.63484285720524e-08,0.137357032479186,3.87301198362857e-06,5.01532704464395e-08,2.40746966546787e-06,5.63520749496361e-08,0.998342219233687,0.00882612164849149,1,0,1,1,1,1,0,0
"AT5G16750",2.65105346662051,3.61224812768211,0.0107360254030085,2.17212989916042e-05,3.13165079715131,0.00537887335100007,"Transducin family protein / WD-40 repeat family protein","AT5G16750","AT5G16750_at","TOZ","Encodes a nucleolar localized WD-40 repeat protein that is preferentially expressed in dividing cells and is required for regulated division planes and embryo development.",1.2,0.75,0.92,1.3,0.92,1.3,0.19,0.73,0.000156280166353246,0.0113075117493469,0.00706024392489627,7.09909143759771e-05,0.00355838265989571,6.85170592998664e-05,0.998342219233687,0.00701731818665919,1,1,0,1,0,1,0,0
"AT1G63660",2.81281760242002,3.44890961134185,0.00199251299959025,1.04773802007103e-05,3.13086360688094,0.00100149518989548,"GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative","AT1G63660","AT1G63660_at",NA,NA,1.6,0.34,1.1,1.2,0.97,1.3,0.037,0.48,2.91348938845025e-08,0.0675318512650026,2.93315388341669e-05,1.27072761783887e-06,3.44558258357256e-05,3.47062732238663e-07,0.998342219233687,0.00902412541080426,1,0,1,1,1,1,0,0
"AT3G56070",2.47469518897857,3.77938835043484,0.0158951055765676,2.88912595671557e-06,3.12704176970671,0.00794899735126215,"rotamase cyclophilin 2","AT3G56070","AT3G56070_at","ROC2","rotamase cyclophilin 2 (ROC2) exhibiting peptidyl-prolyl cis-trans isomerase activity involved in signal transduction.",1.3,0.24,1.1,1.4,1.1,1.1,0.19,0.54,2.98198951388813e-08,0.218405083351294,4.85938516860313e-06,6.27351724634052e-08,1.6363118759817e-06,2.39894558467292e-07,0.998342219233687,0.0375017779010213,1,0,1,1,1,1,0,0
