"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT5G14580",2.70043513139885,3.84342032477941,0.00219000741606046,1.81307070243611e-07,3.27192772808913,0.00109509436156535,"polyribonucleotide nucleotidyltransferase, putative"
"AT1G03360",2.70253492833009,3.84122534617077,0.00284172636769938,3.47455910517562e-07,3.27188013725043,0.00142103691180495,"ribosomal RNA processing 4"
"AT5G27120",2.85339538266695,3.68977680054853,0.0100799162754128,6.45726673818383e-05,3.27158609160774,0.00507224447139734,"NOP56-like pre RNA processing ribonucleoprotein"
"AT1G49870",2.9000122591806,3.62977535719004,0.000131655748428549,7.95833543022118e-08,3.26489380818532,6.58676658914256e-05,NA
"AT4G00620",2.72655819220999,3.79201400324834,0.00124144960750868,1.05421472876624e-07,3.25928609772916,0.000620777514490778,"Amino acid dehydrogenase family protein"
"AT4G12600",2.65335139997697,3.85961251109199,0.0287253660419255,5.70959064418117e-05,3.25648195553448,0.0143912309741837,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"AT1G18370",2.6891166264914,3.82262071559998,0.0117936346748415,1.09306573569925e-05,3.25586867104569,0.00590228266609922,"ATP binding microtubule motor family protein"
"AT4G28820",2.55455004510692,3.95226965738548,0.0057336128088898,1.76647596142199e-07,3.2534098512462,0.00286689472824297,"HIT-type Zinc finger family protein"
"AT1G76310",2.83212413476321,3.67463765001416,0.0166409016431019,0.000183233575570344,3.25338089238868,0.00841206760933613,"CYCLIN B2;4"
"AT1G56110",2.72084796242623,3.78564440875365,0.0104497283205873,1.26021013540342e-05,3.25324618558994,0.00523116521097069,"homolog of nucleolar protein NOP56"
"AT2G33793",2.71286895104165,3.7926121772125,0.000125814339985307,2.32595798759782e-09,3.25274056412707,6.29083329716474e-05,NA
"AT1G23935",2.69490192149355,3.80942580453776,0.0063209644071156,5.35895719623666e-06,3.25216386301566,0.00316316168215592,"PTHR12758:SF19 - APOPTOSIS INHIBITOR 5 (1 of 4)"
"AT1G59990",3.04693139626953,3.44023327164334,0.000111966786937258,1.38281684669304e-06,3.24358233395644,5.66748018919755e-05,"DEA(D/H)-box RNA helicase family protein"
"AT3G32920",3.08926339014484,3.3944886656019,8.72940360714632e-07,1.04644859156002e-08,3.24187602787337,4.41702423315116e-07,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT4G39590",3.03382555474761,3.44971678593438,0.0327970186138133,0.00535777989804865,3.241771170341,0.019077399255931,"Galactose oxidase/kelch repeat superfamily protein"
"AT4G28950",3.15788252389021,3.3142743247054,0.0013500466856863,0.000204180200694696,3.23607842429781,0.0007771134431905,"RHO-related protein from plants 9"
"AT2G16270",2.5519760883001,3.91771193339002,0.02634733016415,1.52531606899552e-05,3.23484401084506,0.01318129166242,NA
"AT3G03920",2.56576220208982,3.90291174729987,0.011554838710705,1.36743294344436e-06,3.23433697469485,0.00577810307182422,"H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein"
"AT5G55830",2.94994879134999,3.51714440948811,0.0090651789430062,0.00034056149062089,3.23354660041905,0.00470287021681354,"Concanavalin A-like lectin protein kinase family protein"
"AT3G05060",2.73204483986063,3.72099856669684,0.00936925890736995,1.64033999646168e-05,3.22652170327873,0.00469283115366728,"NOP56-like pre RNA processing ribonucleoprotein"
"AT4G04940",2.77839567857194,3.67339325038486,0.00451309616336801,7.62215273708433e-06,3.2258944644784,0.00226035915805255,"transducin family protein / WD-40 repeat family protein"
"AT2G14660",2.42205533613838,4.0242711271245,0.0195580285941921,4.33135345823011e-06,3.22316323163144,0.00978117997382518,"KOG3383 - Uncharacterized conserved protein (1 of 1)"
"AT3G57940",2.93082780100656,3.49614003538793,0.00149687403320673,1.37756065834486e-05,3.21348391819725,0.00075532481989509,"Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)"
"AT1G15385",4.20539736430947,2.2194472330124,2.36731299293063e-05,0.0360454440179186,3.21242229866093,0.018034558573924,"PF05553 - Cotton fibre expressed protein (DUF761)  (1 of 28)"
"AT2G27840",2.42194099191897,4.00228358361179,0.00360592516337631,1.20680898182112e-09,3.21211228776538,0.00180296318509265,"histone deacetylase-related / HD-related"
"AT5G25475",2.67362248870881,3.73538110018156,0.0345056547816235,0.000237638479225495,3.20450179444519,0.0173716466304245,"AP2/B3-like transcriptional factor family protein"
"AT1G77630",2.56204323335543,3.83814949082819,0.00757354938268723,9.66201130378253e-07,3.20009636209181,0.0037872577919088,"Peptidoglycan-binding LysM domain-containing protein"
"AT4G22380",2.80552431813625,3.59144808128608,0.0010749788660428,1.08693100158487e-06,3.19848619971117,0.000538032898522192,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"AT3G18610",3.25434523059497,3.14190312621827,8.36315276188311e-05,5.04368755962703e-05,3.19812417840662,6.70342016075507e-05,"nucleolin like 2"
"AT3G14190",2.7637653898921,3.63090234650404,0.00079389148137836,3.08749967165371e-07,3.19733386819807,0.000397100115672762,"PTHR35125:SF1 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MAG2 (1 of 2)"
"AT1G03780",2.74731368138829,3.6264558317473,0.0127217328763241,6.9843525898767e-05,3.1868847565678,0.00639578820111143,"targeting protein for XKLP2"
"AT1G80270",2.47615107253841,3.8904399347776,0.0123035424575763,6.20028597744284e-07,3.183295503658,0.00615208124308703,"PENTATRICOPEPTIDE REPEAT 596"
"AT5G08620",2.78885843321716,3.56611611229684,0.00514370198519619,2.13485996221981e-05,3.177487272757,0.0025825252924092,"DEA(D/H)-box RNA helicase family protein"
"AT4G14330",2.62163781817199,3.718638857346,0.0264392254003846,8.58730954401322e-05,3.170138337759,0.0132625492479124,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT3G63370",2.93372867685506,3.3928972319276,0.00061074287583571,1.3111711674731e-05,3.16331295439133,0.00031192729375522,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT2G42395",2.60412138463387,3.72064715288686,0.00107183952421327,2.90235878595315e-07,3.16238426876037,0.000536064880045932,NA
"AT3G07750",2.80746482280346,3.5116172632329,0.00234582906010738,9.6049223424069e-06,3.15954104301818,0.00117771699122489,"3'-5'-exoribonuclease family protein"
"AT1G15480",2.64747774638896,3.67146923454311,0.00802525036509862,7.88224674417617e-06,3.15947349046603,0.0040165663059214,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G26922",2.2195489745177,4.09909515117565,0.0171807148564884,2.0013050686792e-08,3.15932206284668,0.00859036743476953,"F-box/RNI-like superfamily protein"
"AT3G19050",2.7671814530053,3.54713414154178,0.0181592964640669,0.000252535832308449,3.15715779727354,0.00920591614818767,"phragmoplast orienting kinesin 2"
"AT5G27330",2.4986334848918,3.81542575172141,0.0131698989771464,1.76560146280844e-06,3.1570296183066,0.00658583228930461,"Prefoldin chaperone subunit family protein"
"AT3G06530",2.84400272413912,3.46770276000063,0.000541605611101656,1.30132225865256e-06,3.15585274206987,0.000271453466680154,"ARM repeat superfamily protein"
"AT5G16250",2.42207840642919,3.88559768359186,0.018633514253558,1.20157528006122e-06,3.15383804501053,0.00931735791441905,"PTHR34124:SF2 - F16B3.27 PROTEIN (1 of 4)"
"AT1G16640",2.7006685195157,3.6059918486685,0.00203651053693583,1.27671193375444e-05,3.1533301840921,0.00102463882813669,"AP2/B3-like transcriptional factor family protein"
"AT4G23800",2.82977583830533,3.47099440010497,0.000954694957306736,2.88268692062086e-06,3.15038511920515,0.000478788822113678,"HMG (high mobility group) box protein"
"AT5G48170",3.46236109401343,2.8310795454088,0.00100149868842414,0.00496342005300948,3.14672031971112,0.00298245937071681,"F-box family protein"
"AT3G18850",2.73439204482706,3.55391339633139,5.28354788045354e-05,8.45832081545877e-09,3.14415272057922,2.64219685626754e-05,"lysophosphatidyl acyltransferase 5"
"AT3G15550",2.70383805660166,3.57455591470891,0.0217114354329599,0.000221550453160836,3.13919698565528,0.0109664929430604,"PTHR33427:SF2 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE:MQD17 (1 of 1)"
"AT4G26660",2.69338193625696,3.57994811198897,0.00405787441532794,5.5059758024885e-06,3.13666502412297,0.00203169019556521,"PTHR24115:SF529 - KINESIN MOTOR FAMILY PROTEIN (1 of 3)"
"AT3G58660",2.64285198214945,3.62563616671423,0.00387043750786528,1.75287204141698e-06,3.13424407443184,0.00193609518995335,"Ribosomal protein L1p/L10e family"
"AT5G16750",2.65105346662051,3.61224812768211,0.0107360254030085,2.17212989916042e-05,3.13165079715131,0.00537887335100007,"Transducin family protein / WD-40 repeat family protein"
"AT1G63660",2.81281760242002,3.44890961134185,0.00199251299959025,1.04773802007103e-05,3.13086360688094,0.00100149518989548,"GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative"
"AT3G02640",2.38971566894363,3.86561734933485,0.0133526634097499,3.11414530832014e-07,3.12766650913924,0.00667648741214034,"PTHR34124:SF2 - F16B3.27 PROTEIN (1 of 4)"
"AT5G18710",3.11979459973523,3.13474641210058,0.0215764156024604,0.0114542173426442,3.1272705059179,0.0165153164725523,"Domain of unknown function (DUF3444)"
"AT3G56070",2.47469518897857,3.77938835043484,0.0158951055765676,2.88912595671557e-06,3.12704176970671,0.00794899735126215,"rotamase cyclophilin 2"
"AT3G44050",2.5399391534788,3.71161507050617,0.00545949072837806,6.49270648913202e-07,3.12577711199249,0.00273006999951349,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT3G53940",2.73229816633925,3.5161270849704,3.00680154997045e-06,2.85510069050332e-11,3.12421262565482,1.50341505048868e-06,"Mitochondrial substrate carrier family protein"
"AT2G01290",3.12753362224705,3.1083074803712,0.00109114481504181,0.000411296978942167,3.11792055130912,0.000751220896991989,"ribose-5-phosphate isomerase 2"
"AT4G36930",2.69631526212196,3.53588165637164,0.00399017662542968,7.53689564519932e-06,3.1160984592468,0.00199885676053744,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"AT1G23100",2.1151222066215,4.11188465536054,0.0211535159703937,1.33703474926317e-09,3.11350343099102,0.0105767586537142,"GroES-like family protein"
"AT5G05640",2.53827887173991,3.68427663108384,0.0234039188071117,3.63501875567933e-05,3.11127775141188,0.0117201344973343,"nucleoprotein-related"
"AT3G16870",2.53200398688384,3.68602084808948,0.0044758887110448,4.45624711571663e-07,3.10901241748666,0.00223816716787819,"GATA transcription factor 17"
"AT1G20610",2.64095609804043,3.56834857204466,0.0140139925405571,4.8722692256797e-05,3.10465233504254,0.00703135761640693,"Cyclin B2;3"
"AT3G48420",2.83155404243753,3.37746495601288,0.00384346159319743,0.000135799311509238,3.1045094992252,0.00198963045235333,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"
"AT2G18900",2.72687539109172,3.47910573086664,0.00166245053788898,2.62909443248492e-06,3.10299056097918,0.000832539816160734,"Transducin/WD40 repeat-like superfamily protein"
"AT2G19385",2.58472443912755,3.62096367713559,0.000343071663098789,3.41398438399635e-09,3.10284405813157,0.000171537538541586,"zinc ion binding"
"AT2G04530",2.62767882404871,3.57663374445694,0.00170948329489369,1.04899045622032e-06,3.10215628425282,0.000855266142674954,"Metallo-hydrolase/oxidoreductase superfamily protein"
"AT3G13940",2.89946625875727,3.29479975652751,0.00045504494368983,7.68015190257672e-06,3.09713300764239,0.000231362547796203,"DNA binding;DNA-directed RNA polymerases"
"AT4G09060",2.43912644151303,3.74374284337211,0.019199297028349,7.20132597529227e-06,3.09143464244257,0.00960324917716217,"PTHR35689:SF1 - F10B6.4 (1 of 2)"
"AT3G10880",2.5800798584405,3.60183725350957,0.00562971627462014,3.30852816020744e-05,3.09095855597504,0.00283140077811111,"PTHR32258:SF4 - KINASE INTERACTING (KIP1-LIKE) FAMILY PROTEIN (1 of 4)"
"AT1G24090",2.28507411451062,3.8962557217943,0.0145884871437049,1.2850283650858e-07,3.09066491815246,0.00729430782327069,"RNase H family protein"
"AT2G45490",2.36886747713251,3.81232110094433,0.0248117684190727,4.36954516466062e-06,3.09059428903842,0.0124080689821187,"ataurora3"
"AT5G56580",2.64298156065955,3.53121915904554,0.00495243790425932,7.80963284540678e-06,3.08710035985255,0.00248012376855236,"MAP kinase kinase 6"
"AT5G17160",2.64798328675759,3.52544365195816,0.00110338029621518,2.99802849709553e-07,3.08671346935788,0.000551840049532446,NA
"AT5G15550",2.68431245590713,3.48267641325661,0.00147257627845877,1.2182638527192e-06,3.08349443458187,0.000736897271155747,"Transducin/WD40 repeat-like superfamily protein"
"AT4G37490",2.66196491237708,3.50364482246206,0.0237969791443822,0.000270514643324707,3.08280486741957,0.0120337468938535,"CYCLIN B1;1"
"AT2G18220",2.72076744233469,3.44247883864039,0.00322151805277468,1.11128032215157e-05,3.08162314048754,0.0016163154279981,"Noc2p family"
"AT3G10690",2.54456169557168,3.61566381620474,0.00606281910068189,1.74737305450801e-06,3.08011275588821,0.0030322832368682,"DNA GYRASE A"
"AT1G34110",3.3808737831084,2.7791691474927,7.65444484827247e-07,4.1445370738267e-05,3.08002146530055,2.11054076115471e-05,"Leucine-rich receptor-like protein kinase family protein"
"AT5G45780",2.57008977843353,3.58762886595665,0.0278326496804107,0.000130098360092512,3.07885932219509,0.0139813740202516,"Leucine-rich repeat protein kinase family protein"
"AT1G19850",3.37076522177359,2.78457176698353,3.335356835054e-05,0.000480238706386466,3.07766849437856,0.000256796137368503,"Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-related"
"AT1G79150",2.72721169656612,3.42808518197096,0.00384346159319743,1.81459112128588e-05,3.07764843926854,0.00193080375220514,"binding"
"AT4G03965",2.07969325270967,4.07543166132286,0.0322167158870429,1.46652647446896e-07,3.07756245701626,0.0161084312698452,"RING/U-box superfamily protein"
"AT5G62190",2.5817305686804,3.56410011027409,0.0212801586151736,7.55607973860246e-05,3.07291533947724,0.0106778597062798,"DEAD box RNA helicase (PRH75)"
"AT4G25340",2.59468180599941,3.5433155898577,0.00387131605281646,1.91377865357068e-06,3.06899869792855,0.00193661491573502,"FK506 BINDING PROTEIN 53"
"AT1G49910",2.31536799901751,3.8187065545022,0.00684835258769141,4.21718056864803e-08,3.06703727675986,0.00342419737974855,"Transducin/WD40 repeat-like superfamily protein"
"AT5G08610",2.79023831189976,3.34281461463631,0.00335226741405181,4.31974176433357e-05,3.06652646326804,0.00169773241584757,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT3G05330",2.80186298364383,3.32923349138342,0.00686028294762651,0.000193100969202647,3.06554823751362,0.00352669195841458,"cyclin family"
"AT1G06660",2.33599430147606,3.79244554979797,0.00832252133753898,8.57454941357678e-08,3.06421992563702,0.00416130354151656,NA
"AT5G14520",2.55341523560431,3.57376289312274,0.00792822763833025,4.93611267216547e-06,3.06358906436352,0.00396658187550121,"pescadillo-related"
"AT3G21540",2.67192869261563,3.44612732042276,0.00138080299821434,1.32306844549043e-06,3.05902800651919,0.000691063033329918,"transducin family protein / WD-40 repeat family protein"
"AT5G23780",3.17726017065775,2.92972178904802,4.72819169960519e-05,7.89651248438434e-05,3.05349097985288,6.31235209199476e-05,"DOMAIN OF UNKNOWN FUNCTION 724 9"
"AT4G21065",2.36147408669062,3.73713618027382,0.0265127901937562,1.58782832518961e-05,3.04930513348222,0.013264334238504,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G07050",2.65707203386626,3.44114214891526,0.00125566178289614,8.92409315707373e-07,3.04910709139076,0.000628277096105921,"GTP-binding family protein"
"AT5G08180",2.42557762248426,3.67097033057918,0.0121110292627097,1.53641188069904e-06,3.04827397653172,0.00605628283729518,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"AT3G17680",2.64902432537245,3.4412176412791,0.0063626261999541,2.98576639766978e-05,3.04512098332578,0.0031962419319654,"Kinase interacting (KIP1-like) family protein"
"AT3G12270",2.56866059743243,3.51494896050368,0.00507700371491251,3.54189856500746e-06,3.04180477896805,0.00254027280673876,"protein arginine methyltransferase 3"
"AT3G51720",2.68585019019333,3.39681980917016,0.000843547685101658,9.71701457307294e-07,3.04133499968175,0.000422259693279482,"Plant protein of unknown function (DUF827)"
"AT1G14300",2.38307162927003,3.69772547776026,0.0200714138125945,3.93043234156657e-06,3.04039855351514,0.0100376721224681,"ARM repeat superfamily protein"
"AT3G16810",2.66070378409123,3.41253683152409,0.000919409872263841,6.86953363489791e-07,3.03662030780766,0.000460048412813665,"pumilio 24"
"AT5G67200",2.4123446822607,3.66067940689229,0.0212473614786953,1.02199480440958e-05,3.0365120445765,0.0106287907133697,"Leucine-rich repeat protein kinase family protein"
"AT4G26800",3.02366168041144,3.04616185460417,0.0108698314744231,0.00452242652893183,3.03491176750781,0.00769612900167747,"Pentatricopeptide repeat (PPR) superfamily protein"
